Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Worldwide,Executive Cars,,Vehicle Sales by make,Hongqi,thousand vehicles,Statista Market Insights,,12.63,12.63,12.63,19.27,9.64,9.89,64.79,296.3,301.6,306.4,310.7,314.6,318,321.2,324
Worldwide,Executive Cars,,Vehicle Sales by make,Hyundai,thousand vehicles,Statista Market Insights,,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
Worldwide,Executive Cars,,Vehicle Sales by make,Infiniti,thousand vehicles,Statista Market Insights,,9.89,7.01,6.75,5.17,4.78,0.53,5.98,5,4.99,3.72,4.85,5.31,5.17,4.31,3.99
Worldwide,Executive Cars,,Vehicle Sales by make,Jaguar,thousand vehicles,Statista Market Insights,,22.68,28.52,38.24,27.34,12.2,9.81,11.26,19.62,16.62,21.56,23.22,26.56,42.36,56.06,70.77
Worldwide,Executive Cars,,Vehicle Sales by make,Kia,thousand vehicles,Statista Market Insights,,20.71,17.71,19.03,16.13,11.94,11.11,12.21,13.54,16.3,16.52,18.12,21.53,35.23,50.19,65.42
Worldwide,Executive Cars,,Vehicle Sales by make,Lancia,thousand vehicles,Statista Market Insights,,5.56,5.33,4.8,4.49,3.81,4.4,4.47,5.24,7.99,7.71,7.66,7.23,7.1,7.37,7.58
Worldwide,Executive Cars,,Vehicle Sales by make,Lexus,thousand vehicles,Statista Market Insights,,99.07,84.27,69.71,65.27,63.61,52.85,56.52,62.06,61.74,69.59,72.33,74.27,71.85,71.02,70.94
Worldwide,Executive Cars,,Vehicle Sales by make,Maserati,thousand vehicles,Statista Market Insights,,13.04,11.8,9.09,5.69,4.9,5.77,5.69,5.18,5.33,5.17,6.38,6.93,6.39,5.69,5.51
Worldwide,Executive Cars,,Vehicle Sales by make,Mercedes-Benz,thousand vehicles,Statista Market Insights,,260.4,261.1,341.8,364,356.9,92.38,198,273.9,288.6,329.4,359,375.9,419.8,463.4,509.6
Worldwide,Executive Cars,,Vehicle Sales by make,Others,thousand vehicles,Statista Market Insights,,3.57,3.56,3.73,3.58,2.79,3.09,5.72,5.68,5.8,4.91,5.13,5.23,5.19,5.18,5.16
Worldwide,Executive Cars,,Vehicle Sales by make,Renault,thousand vehicles,Statista Market Insights,,31,21.84,20.22,19.13,19.12,18.44,20.39,16.01,19.58,25.38,29.03,34.01,50.61,68.48,86.63
Worldwide,Executive Cars,,Vehicle Sales by make,Riich,thousand vehicles,Statista Market Insights,,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Worldwide,Executive Cars,,Vehicle Sales by make,Roewe,thousand vehicles,Statista Market Insights,,1.71,1.74,3.11,0.44,0.02,1.11,1.2,1.3,1.33,1.35,1.37,1.38,1.4,1.41,1.42
Worldwide,Executive Cars,,Vehicle Sales by make,Saab/NEVS,thousand vehicles,Statista Market Insights,,0.27,0.04,0.04,0.01,0.01,0.07,0.09,0.08,0.1,0.09,0.14,0.16,0.13,0.11,0.09
Worldwide,Executive Cars,,Vehicle Sales by make,Toyota,thousand vehicles,Statista Market Insights,,204.4,195,183.8,185.6,156.2,109.4,212.9,276.1,290.6,291.8,306.2,313.8,313.2,312.9,314
Worldwide,Executive Cars,,Vehicle Sales by make,Trumpchi,thousand vehicles,Statista Market Insights,,,2.91,4.7,4.12,1.77,0.67,0.73,1.87,1.9,1.93,1.96,1.98,2,2.02,2.04
Worldwide,Executive Cars,,Vehicle Sales by make,Volkswagen,thousand vehicles,Statista Market Insights,,,68.28,76.45,76.09,67.19,45.07,46.35,41.83,48.68,65.65,72.23,78.52,82.84,88.83,94.57
Worldwide,Executive Cars,,Vehicle Sales by make,Volvo,thousand vehicles,Statista Market Insights,,66.29,58.02,95.09,108.3,89.4,56.42,51.25,79.39,80.67,92.06,93.05,94.2,93.83,93.39,92.85
Worldwide,Executive Cars,,Vehicle Sales by make,Zotye,thousand vehicles,Statista Market Insights,,,19.31,15.69,8.92,8.9,10.8,10.4,8.58,8.78,8.94,8.98,8.97,9.02,9.08,9.12
Worldwide,Executive Cars,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Worldwide,Executive Cars,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Worldwide,Executive Cars,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Worldwide,Luxury Cars,,Average Price,Average,thousand USD (US$),Statista Market Insights,,90.7,90.4,92.24,91.52,95.17,100.6,115.6,103.4,112.5,114.7,124.1,133.4,135.7,137.6,140.2
Worldwide,Luxury Cars,,Revenue by make,Total,million USD (US$),Statista Market Insights,,"24,740","25,160","24,730","23,260","19,720","12,450","16,820","16,040","19,360","23,770","27,760","31,990","38,420","45,880","54,130"
Worldwide,Luxury Cars,,Revenue by make,ALPINA,million USD (US$),Statista Market Insights,,1.43,5,6.61,4.47,4.64,3.21,2.76,3.2,1.29,2.41,2.78,2.97,3.34,2.41,2.79
Worldwide,Luxury Cars,,Revenue by make,Aston Martin,million USD (US$),Statista Market Insights,,301.9,290.8,325.6,345,394.4,111.8,216.3,168.6,215.5,289.9,312.3,346.5,315.7,281.5,254.1
Worldwide,Luxury Cars,,Revenue by make,Audi,million USD (US$),Statista Market Insights,,"2,479","2,380","2,422","1,948","1,776","1,416","1,388","1,401","1,887","2,053","2,183","2,187","2,107","2,126","2,114"
Worldwide,Luxury Cars,,Revenue by make,Bentley,million USD (US$),Statista Market Insights,,"1,360","1,060",919.6,666.1,607.5,559.3,717.2,634.6,627.6,688.8,835.4,952,873.6,724.2,682.8
Worldwide,Luxury Cars,,Revenue by make,BMW,million USD (US$),Statista Market Insights,,"2,443","3,709","3,151","2,915","2,629","2,048","2,258","1,942","2,522","2,881","2,901","2,839","2,742","2,815","2,890"
Worldwide,Luxury Cars,,Revenue by make,Cadillac,million USD (US$),Statista Market Insights,,"1,964","2,617","2,275","2,353","1,746",599.4,334.6,"2,059","1,828","1,350","1,762","1,970","1,820","1,703","1,595"
Worldwide,Luxury Cars,,Revenue by make,Chrysler,million USD (US$),Statista Market Insights,,"1,808","1,784","1,696","1,596","1,043",588.7,632.5,558,538.2,"1,008",968,971.4,944.6,943.1,938.3
Worldwide,Luxury Cars,,Revenue by make,Fisker,million USD (US$),Statista Market Insights,,3.51,0.62,0.62,1.66,1.66,2.19,3.35,2.37,3.79,3.16,3.79,3.96,3.36,2.74,3.37
Worldwide,Luxury Cars,,Revenue by make,Genesis,million USD (US$),Statista Market Insights,,149.3,141.9,296.6,156.4,158.8,110.6,123.3,79.36,173.9,116,127.8,129.6,127.3,108.6,115.1
Worldwide,Luxury Cars,,Revenue by make,Jaguar,million USD (US$),Statista Market Insights,,552.9,605.4,458.9,305,217.4,138.6,96.28,417.4,357.4,281.7,434.1,737.5,"2,258","3,756","5,299"
Worldwide,Luxury Cars,,Revenue by make,Kia,million USD (US$),Statista Market Insights,,"1,053",942.1,817,817,884.6,740.6,843.4,683.8,796.6,965.3,"1,009","1,132","1,900","2,731","3,563"
Worldwide,Luxury Cars,,Revenue by make,Lexus,million USD (US$),Statista Market Insights,,"1,300","1,050",818.4,"1,423",942.2,750.8,874.8,739.4,704.9,944.4,928.4,959.1,913.5,891.7,883.5
Worldwide,Luxury Cars,,Revenue by make,Lincoln,million USD (US$),Statista Market Insights,,316,495.6,618.9,470.7,350.5,279.2,75.1,410.3,404.1,266.9,380.9,426.2,377.2,344,340.4
Worldwide,Luxury Cars,,Revenue by make,Maserati,million USD (US$),Statista Market Insights,,442.9,319.6,325.9,154.2,131.9,145.9,145.2,164,209.3,167.1,215.3,235.1,209,204.6,203
Worldwide,Luxury Cars,,Revenue by make,Mercedes-Benz,million USD (US$),Statista Market Insights,,"6,011","5,533","5,278","5,245","4,499","1,858","3,360","3,327","3,427","5,365","6,799","8,991","12,890","16,820","20,960"
Worldwide,Luxury Cars,,Revenue by make,Mercedes-Maybach,million USD (US$),Statista Market Insights,,1.34,0.67,1.01,1.01,1.34,278.5,"1,843",239.5,"1,241","1,720","2,033","1,827","1,540","1,638","1,849"
Worldwide,Luxury Cars,,Revenue by make,Others,million USD (US$),Statista Market Insights,,60.25,64.52,63.87,58.77,51.82,44.55,61.74,65.24,73.77,69.42,70.76,72.43,73.44,75.19,74.88
Worldwide,Luxury Cars,,Revenue by make,Porsche,million USD (US$),Statista Market Insights,,"1,360","1,186","2,318","2,422","2,081",658.8,"1,396","1,135","1,357","1,659","1,654","1,697","1,569","1,549","1,589"
Worldwide,Luxury Cars,,Revenue by make,Rolls-Royce,million USD (US$),Statista Market Insights,,"1,105","1,197","1,290",832.1,669.9,937.2,995.4,934.8,"1,606","1,503","1,613","1,614","1,555","1,527","1,559"
Worldwide,Luxury Cars,,Revenue by make,Volkswagen,million USD (US$),Statista Market Insights,,"2,029","1,782","1,647","1,542","1,524","1,179","1,448","1,077","1,387","2,436","3,526","4,895","6,194","7,637","9,212"
Worldwide,Luxury Cars,,Connected Cars Share,Connected,percent,Statista Market Insights,,100,100,100,100,100,100,100,100,99.99,100,100,100,100,100,100
Worldwide,Luxury Cars,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
Worldwide,Luxury Cars,,Fuel or Drive-Type Share,Alternative,percent,Statista Market Insights,,,0,0,,,,,,,,,,,,
Worldwide,Luxury Cars,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,26.78,25.71,24.58,21.15,22.79,29.99,32.17,29.48,34.78,36.54,36.1,37.58,45.02,31.93,50.3
Worldwide,Luxury Cars,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,,,0.11,0.01,0.01,1.05,3.98,1.72,7.01,7.93,9.26,10.71,12.2,16.02,18.38
Worldwide,Luxury Cars,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,1.04,0.94,2.62,3.56,4.13,6.85,16.46,7.28,6.37,7.02,7.05,7.14,6.62,8.63,6.13
Worldwide,Luxury Cars,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,72.18,73.35,72.69,75.28,73.07,62.1,47.39,61.52,51.85,48.52,47.59,44.57,36.16,43.42,25.19
Worldwide,Luxury Cars,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,79.47,57.77,54.38,49.77,48.51,42.88,12.03,10.9,1.28,0.92,0.9,0.83,0.72,1.14,0.58
Worldwide,Luxury Cars,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,20.53,42.23,45.62,50.23,51.49,57.12,87.97,88.98,91.34,92.48,92.51,92.98,93.44,90.92,92.78
Worldwide,Luxury Cars,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,0.11,7.39,6.61,6.59,6.19,5.84,7.94,6.64
Worldwide,Luxury Cars,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,203.3,195.8,184.9,183.3,189.5,196.1,178.4,215.5,190.3,164.1,152,144.5,140,117,123.3
Worldwide,Luxury Cars,,Vehicle Sales by make,Total,thousand vehicles,Statista Market Insights,,272.8,278.4,268.1,254.1,207.2,123.8,145.5,155.1,172.1,207.2,223.7,239.9,283.1,333.4,386.2
Worldwide,Luxury Cars,,Vehicle Sales by make,ALPINA,thousand vehicles,Statista Market Insights,,0.01,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02
Worldwide,Luxury Cars,,Vehicle Sales by make,Aston Martin,thousand vehicles,Statista Market Insights,,1.32,1.27,1.41,1.49,1.71,0.48,0.89,0.7,0.89,1.21,1.3,1.44,1.32,1.18,1.07
Worldwide,Luxury Cars,,Vehicle Sales by make,Audi,thousand vehicles,Statista Market Insights,,18.72,17.02,16.95,14.04,13.09,10.43,9.69,8.93,13,14.83,15.39,15.1,14.6,14.85,14.81
Worldwide,Luxury Cars,,Vehicle Sales by make,Bentley,thousand vehicles,Statista Market Insights,,6.23,4.69,3.97,2.75,2.43,2.48,3.04,2.67,2.65,2.85,3.49,3.97,3.64,3,2.82
Worldwide,Luxury Cars,,Vehicle Sales by make,BMW,thousand vehicles,Statista Market Insights,,22.79,34.16,28.2,25.63,22.97,17.8,19.64,16.5,21.84,25.21,25.42,24.82,23.87,24.5,25.09
Worldwide,Luxury Cars,,Vehicle Sales by make,Cadillac,thousand vehicles,Statista Market Insights,,26.69,35.17,30.41,31.43,23.33,7.97,4.34,26.69,23.83,17.6,23.08,25.74,23.74,22.19,20.74
Worldwide,Luxury Cars,,Vehicle Sales by make,Chrysler,thousand vehicles,Statista Market Insights,,57.71,57.73,55.94,53.47,35.25,19.81,19.85,17.59,16.96,32.01,30.91,30.88,30.03,29.97,29.78
Worldwide,Luxury Cars,,Vehicle Sales by make,Fisker,thousand vehicles,Statista Market Insights,,0.02,0,0,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02
Worldwide,Luxury Cars,,Vehicle Sales by make,Genesis,thousand vehicles,Statista Market Insights,,2.4,2.22,4.49,2.32,2.31,1.61,1.83,1.18,2.6,1.73,1.92,1.94,1.91,1.63,1.72
Worldwide,Luxury Cars,,Vehicle Sales by make,Jaguar,thousand vehicles,Statista Market Insights,,5.42,5.86,4.39,2.9,2.05,1.32,0.91,3.86,3.34,2.65,4.1,7.03,21.78,36.51,51.33
Worldwide,Luxury Cars,,Vehicle Sales by make,Kia,thousand vehicles,Statista Market Insights,,20.13,18.08,15.46,15.02,15.65,13.18,15.02,12.11,14.15,16.97,17.88,20.29,35.21,50.87,66.68
Worldwide,Luxury Cars,,Vehicle Sales by make,Lexus,thousand vehicles,Statista Market Insights,,10.27,8.49,6.85,12.32,8.46,6.6,7.12,5.94,5.54,7.51,7.42,7.66,7.29,7.11,7.06
Worldwide,Luxury Cars,,Vehicle Sales by make,Lincoln,thousand vehicles,Statista Market Insights,,7.01,10.37,12.41,9.21,6.79,5.4,1.51,8.23,8.16,5.4,7.74,8.64,7.72,6.97,6.89
Worldwide,Luxury Cars,,Vehicle Sales by make,Maserati,thousand vehicles,Statista Market Insights,,3.56,2.57,2.61,1.23,1.05,1.18,1.12,1.27,1.63,1.3,1.67,1.83,1.62,1.59,1.57
Worldwide,Luxury Cars,,Vehicle Sales by make,Mercedes-Benz,thousand vehicles,Statista Market Insights,,56.47,50.44,46.71,45.42,38.53,15.55,28.55,28.11,27.7,39.39,42.03,48.2,69.97,91.39,113.2
Worldwide,Luxury Cars,,Vehicle Sales by make,Mercedes-Maybach,thousand vehicles,Statista Market Insights,,0,0,0,0,0,0.83,5.34,0.68,3.58,5.01,5.88,5.29,4.46,4.76,5.37
Worldwide,Luxury Cars,,Vehicle Sales by make,Others,thousand vehicles,Statista Market Insights,,0.27,0.29,0.29,0.26,0.23,0.2,0.27,0.29,0.34,0.31,0.31,0.32,0.32,0.33,0.32
Worldwide,Luxury Cars,,Vehicle Sales by make,Porsche,thousand vehicles,Statista Market Insights,,10.98,9.57,18.75,19.54,16.72,5.22,10.71,8.6,10.35,12.76,12.71,13.08,12.06,12.03,12.2
Worldwide,Luxury Cars,,Vehicle Sales by make,Rolls-Royce,thousand vehicles,Statista Market Insights,,2.53,2.68,2.92,1.83,1.51,2.03,2.12,1.91,2.98,2.78,3.07,3.18,3.05,2.96,2.99
Worldwide,Luxury Cars,,Vehicle Sales by make,Volkswagen,thousand vehicles,Statista Market Insights,,20.28,17.72,16.31,15.24,15.05,11.71,13.54,9.84,12.59,17.7,19.37,20.44,20.53,21.6,22.48
Worldwide,Luxury Cars,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Worldwide,Luxury Cars,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Worldwide,Luxury Cars,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Worldwide,Minivans,,Average Price,Average,thousand USD (US$),Statista Market Insights,,22.19,22.34,22.79,23.27,22.75,24.16,23.26,22.39,22.89,24.62,26.09,27.84,29.45,31.13,32.74
Worldwide,Minivans,,Revenue by make,Total,million USD (US$),Statista Market Insights,,"137,400","153,200","144,500","128,000","102,600","86,200","102,700","118,400","134,200","150,000","164,800","180,400","200,300","223,100","248,600"
Worldwide,Minivans,,Revenue by make,Baojun,million USD (US$),Statista Market Insights,,"4,031","6,633","5,878","2,259","1,803",60.42,310.5,399.2,410.2,406.1,413.6,420.5,416.7,427.7,422.8
Worldwide,Minivans,,Revenue by make,Bisu,million USD (US$),Statista Market Insights,,,23.78,88.1,4.93,0.92,22.19,26.72,11.94,12.29,12.6,12.73,12.99,13.05,13.31,13.46
Worldwide,Minivans,,Revenue by make,Brilliance,million USD (US$),Statista Market Insights,,,,44.25,200.2,9.88,2.97,56.48,34.47,36.14,38.24,38.95,40.47,41.34,42.5,43.52
Worldwide,Minivans,,Revenue by make,Buick,million USD (US$),Statista Market Insights,,"6,313","5,397","9,188","9,932","4,735","4,901","5,713","4,780","4,920","5,169","5,263","5,332","5,189","5,197","5,215"
Worldwide,Minivans,,Revenue by make,BYD,million USD (US$),Statista Market Insights,,383,984.9,"1,144","3,368","1,615",580.9,235.7,"2,869","4,884","4,875","4,960","5,030","5,019","5,134","5,110"
Worldwide,Minivans,,Revenue by make,Chana (Oushang),million USD (US$),Statista Market Insights,,"6,210","11,780","8,474","4,143","1,637","1,128",895.2,"2,428","2,494","2,554","2,573","2,622","2,630","2,679","2,706"
Worldwide,Minivans,,Revenue by make,Changan,million USD (US$),Statista Market Insights,,,,339.7,107,16.53,82.23,96.15,119.5,124.2,129.1,131,134.8,136.2,139.2,141.2
Worldwide,Minivans,,Revenue by make,Changhe,million USD (US$),Statista Market Insights,,565.1,465.5,511.6,251.1,120.7,48.28,37.09,0.38,0.38,0.39,0.39,0.4,0.41,0.42,0.41
Worldwide,Minivans,,Revenue by make,Chery,million USD (US$),Statista Market Insights,,60.17,17.18,5.48,32.81,31.21,11.32,19.98,16.06,16.55,16.93,17.25,17.51,17.53,17.89,17.86
Worldwide,Minivans,,Revenue by make,Chevrolet,million USD (US$),Statista Market Insights,,894.2,872.2,936.5,789.4,755.2,593.9,819.5,810.5,883.8,"1,455","2,197","3,206","4,230","5,275","6,431"
Worldwide,Minivans,,Revenue by make,Chrysler,million USD (US$),Statista Market Insights,,"5,315","6,714","6,214","6,141","3,184","4,746","5,310","5,294","6,453","6,052","6,032","6,015","5,946","6,040","5,939"
Worldwide,Minivans,,Revenue by make,Citroën,million USD (US$),Statista Market Insights,,"3,981","3,759","3,284","2,060","2,559","1,344","1,614","1,971","2,171","2,551","2,666","2,785","2,927","2,838","2,768"
Worldwide,Minivans,,Revenue by make,Dacia,million USD (US$),Statista Market Insights,,328,350.6,410.5,406.6,409.1,298.7,652.3,"1,523","1,964","1,508","1,482","1,622","2,214","2,768","3,296"
Worldwide,Minivans,,Revenue by make,Daihatsu,million USD (US$),Statista Market Insights,,"8,578","11,810","11,850","12,290","12,490","11,970","10,560","9,188","10,740","11,520","11,280","10,870","10,590","10,850","11,100"
Worldwide,Minivans,,Revenue by make,Dodge,million USD (US$),Statista Market Insights,,"2,651","3,476","3,684","4,720","3,949","1,564",151.9,"2,790","2,432","1,983","2,539","2,800","2,540","2,398","2,189"
Worldwide,Minivans,,Revenue by make,Dongfeng,million USD (US$),Statista Market Insights,,"3,612","3,906","2,392","1,702",776.5,"1,788","2,506","12,980","13,330","13,630","13,860","14,060","14,150","14,380","14,440"
Worldwide,Minivans,,Revenue by make,Enranger,million USD (US$),Statista Market Insights,,136.4,187.6,118.3,59.1,15.22,3.35,79.65,54.21,55.7,56.94,58.02,58.98,59.18,60.38,60.41
Worldwide,Minivans,,Revenue by make,Fiat,million USD (US$),Statista Market Insights,,363.5,253.9,215.6,904.8,532.5,302.4,163.7,371.2,403.3,514.7,710,987.3,"1,251","1,564","1,868"
Worldwide,Minivans,,Revenue by make,Ford,million USD (US$),Statista Market Insights,,"9,119","10,160","9,368","7,419","6,914","5,765","6,239","6,787","8,321","10,400","13,340","16,640","19,940","23,060","26,830"
Worldwide,Minivans,,Revenue by make,Foton,million USD (US$),Statista Market Insights,,92.14,83.29,96.35,78.51,7.29,58.9,102,39.04,39.88,40.71,41.51,42.14,41.36,42.88,41.97
Worldwide,Minivans,,Revenue by make,GAC Gonow,million USD (US$),Statista Market Insights,,155.7,2.53,138.5,99.61,60.43,86.94,64.32,39.33,40.33,41.37,41.55,42.46,42.42,43.37,43.84
Worldwide,Minivans,,Revenue by make,Hafei,million USD (US$),Statista Market Insights,,0.07,0.01,0.01,0.01,0.01,0.54,0.66,0.39,0.4,0.41,0.41,0.43,0.42,0.44,0.44
Worldwide,Minivans,,Revenue by make,Haima,million USD (US$),Statista Market Insights,,5.83,108.5,285.7,62.28,18.7,79.65,102,9.49,9.76,10.01,10.1,10.29,10.33,10.54,10.64
Worldwide,Minivans,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,"12,290","12,180","12,020","11,530","8,113","8,016","8,697","8,959","9,270","10,640","10,570","10,630","10,510","10,450","10,510"
Worldwide,Minivans,,Revenue by make,Huansu,million USD (US$),Statista Market Insights,,314.8,"1,012",805.3,220.3,80.19,286,342,229.8,237.7,243,245.7,250.5,250.3,256.1,256.7
Worldwide,Minivans,,Revenue by make,Huasong,million USD (US$),Statista Market Insights,,372.8,166.1,165,30.49,1.32,62.11,69.83,46.11,47.43,48.38,49.24,49.94,50.33,51.12,51.37
Worldwide,Minivans,,Revenue by make,Hyundai,million USD (US$),Statista Market Insights,,"4,964","4,908","4,482","4,141","3,996","3,391","4,188","3,792","4,702","5,551","5,690","5,834","7,305","8,999","10,750"
Worldwide,Minivans,,Revenue by make,JAC,million USD (US$),Statista Market Insights,,"1,034","1,082","1,081",846.1,632.3,477.3,159.1,126.5,129.4,114.3,112.7,116.3,119.8,121.1,119.9
Worldwide,Minivans,,Revenue by make,Jinbei,million USD (US$),Statista Market Insights,,178.6,503.6,254.7,91.9,18.24,3.03,154.9,120.5,123.7,126.8,128.5,131,132,134.3,134.9
Worldwide,Minivans,,Revenue by make,Karry,million USD (US$),Statista Market Insights,,367.5,523.2,235.7,142.5,26.24,1.7,180.3,6.8,6.56,6.9,7.04,7.15,6.97,6.98,7.01
Worldwide,Minivans,,Revenue by make,Kia,million USD (US$),Statista Market Insights,,"3,724","3,768","2,932","2,666","1,968","1,484","2,731","2,416","2,383","2,301","2,699","3,046","4,081","5,027","6,104"
Worldwide,Minivans,,Revenue by make,Lancia,million USD (US$),Statista Market Insights,,129.6,123.7,114.5,110,95.31,110.8,113.5,135.1,252.7,247.8,231.8,203.9,201.8,211.5,221.2
Worldwide,Minivans,,Revenue by make,Landwin,million USD (US$),Statista Market Insights,,10.1,5.77,4.82,5.48,4.58,14.89,28.31,20.16,16.63,15.47,21.24,23.58,22.23,18.84,19.89
Worldwide,Minivans,,Revenue by make,Lifan,million USD (US$),Statista Market Insights,,73.59,68.16,308.1,160.8,3.63,18.2,82.04,63.61,65.34,66.97,67.88,69.19,69.72,70.94,71.46
Worldwide,Minivans,,Revenue by make,Luxgen,million USD (US$),Statista Market Insights,,19.58,63.82,33.65,25.08,6.74,18.08,21.28,14.48,14.9,15.25,15.43,15.68,15.85,16.08,16.17
Worldwide,Minivans,,Revenue by make,Mahindra,million USD (US$),Statista Market Insights,,161.7,209.5,189.5,225.6,241.8,278.6,303.8,317.2,332.1,296.4,304.4,298.9,299.4,300.5,310.7
Worldwide,Minivans,,Revenue by make,Maruti Suzuki,million USD (US$),Statista Market Insights,,846.3,936.2,"1,159","1,194","1,322","1,109","1,192","1,499","1,540","1,296","1,280","1,277","1,347","1,337","1,381"
Worldwide,Minivans,,Revenue by make,Maxus,million USD (US$),Statista Market Insights,,336.1,426,586.3,529.8,81.71,320.4,379.8,486.2,504.3,511.4,519.6,526.2,528.8,538.4,540.6
Worldwide,Minivans,,Revenue by make,Mazda,million USD (US$),Statista Market Insights,,"1,259",735.7,724.5,673.5,662,665.6,806,802.5,873.9,854.9,924.4,"1,032","1,462","1,870","2,316"
Worldwide,Minivans,,Revenue by make,Mercedes-Benz,million USD (US$),Statista Market Insights,,"6,455","6,916","7,198","6,916","7,583","4,430","5,904","5,506","6,182","7,832","9,580","11,790","16,380","20,950","25,760"
Worldwide,Minivans,,Revenue by make,Micro-Vett,million USD (US$),Statista Market Insights,,0.13,0.13,0.13,0.04,0.04,0.13,0.09,0.14,0.18,0.09,0.18,0.23,0.18,0.18,0.18
Worldwide,Minivans,,Revenue by make,Mitsubishi,million USD (US$),Statista Market Insights,,"1,921","1,989","2,073","1,658","1,743","1,130","2,042","2,214","2,140","2,084","2,085","2,177","2,200","2,161","2,214"
Worldwide,Minivans,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,"4,583","4,348","3,413","3,211","2,933","2,731","3,316","3,148","3,307","3,392","3,672","3,790","3,614","3,492","3,462"
Worldwide,Minivans,,Revenue by make,Opel/Vauxhall,million USD (US$),Statista Market Insights,,"2,805","2,582","1,991",950.2,442.7,"1,089","1,117","1,499","1,258","1,265","1,683","1,905","1,752","1,479","1,376"
Worldwide,Minivans,,Revenue by make,Others,million USD (US$),Statista Market Insights,,152.3,147.8,156,155.8,119.3,137.5,254.9,279.5,268,224.7,235.6,237.7,234.7,236,233.7
Worldwide,Minivans,,Revenue by make,Peugeot,million USD (US$),Statista Market Insights,,"1,281","1,428","1,419","1,406","1,813","7,014","8,636","8,548","9,539","8,827","10,170","11,420","12,620","13,940","15,570"
Worldwide,Minivans,,Revenue by make,Qingteng,million USD (US$),Statista Market Insights,,,126.9,129.8,99.47,51.01,76.82,93.4,55.75,57.22,58.78,59.35,60.46,60.76,61.85,62.48
Worldwide,Minivans,,Revenue by make,Ram,million USD (US$),Statista Market Insights,,275.8,379.7,389.8,341.1,54.57,263,362.7,307.2,250.6,178.3,241.5,277.7,246.6,194.1,191.9
Worldwide,Minivans,,Revenue by make,Renault,million USD (US$),Statista Market Insights,,"4,988","3,995","4,821","4,523","3,831","2,228","2,142","1,646","1,964","4,085","5,322","7,225","9,885","12,670","15,690"
Worldwide,Minivans,,Revenue by make,SEAT,million USD (US$),Statista Market Insights,,"1,452","1,349","1,362",985.7,"1,033",726.2,466.7,994.5,397.6,791.4,"1,044","1,343","2,552","3,657","4,914"
Worldwide,Minivans,,Revenue by make,SSangYong,million USD (US$),Statista Market Insights,,140.6,153,150.8,146.5,118.5,113.6,133.5,145.3,154,135.6,146.3,161.8,157.7,153.2,152.6
Worldwide,Minivans,,Revenue by make,Subaru,million USD (US$),Statista Market Insights,,636.5,578.3,539.1,509.4,380.5,298.3,419.3,409.3,474.5,516.9,518.9,530.3,522.7,521.3,509
Worldwide,Minivans,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,"15,400","14,830","13,950","12,710","11,620","9,268","12,610","7,620","13,070","16,890","18,680","19,600","20,270","22,530","25,070"
Worldwide,Minivans,,Revenue by make,Trumpchi,million USD (US$),Statista Market Insights,,,,9.76,524.5,388.6,436,942.9,"1,012","1,056","1,061","1,083","1,100","1,103","1,126","1,126"
